DateTime,Entries,UniqueIPs
1613077203,12747,12747
1613079903,12766,12766
1613082602,12992,12992
1613085303,12697,12697
1613088002,12676,12676
1613090702,13029,13029
1613093403,12982,12982
1613096102,12922,12922
1613098803,12678,12678
1613101503,12555,12555
1613104203,12360,12360
1613106903,12292,12292
1613109604,11999,11999
1613112303,11303,11303
1613115002,10994,10994
1613117703,11449,11449
1613120403,11356,11356
1613123103,11028,11028
1613125803,10513,10513
1613128503,10411,10411
1613131203,10393,10393
1613133903,10099,10099
1613136604,10239,10239
1613139304,10079,10079
1613142004,9846,9846
1613144703,10022,10022
1613147403,10020,10020
1613150103,9567,9567
1613152802,9650,9650
1613155503,9594,9594
1613158203,9740,9740
1613160903,9338,9338
1613163602,9247,9247
1613166303,9151,9151
1613169003,9477,9477
1613171703,9491,9491
1613174402,9154,9154
1613177102,8727,8727
1613179802,8164,8164
1613182502,7875,7875
1613185202,7920,7920
1613187902,7729,7729
1613190601,7477,7477
1613193302,7435,7435
1613196001,7512,7512
1613198702,8288,8288
1613201402,8239,8239
1613204102,8387,8387
1613206802,8242,8242
1613209502,8244,8244
1613212202,8125,8125
1613214902,8161,8161
1613217602,8097,8097
1613220301,7917,7917
1613223001,7774,7774
1613225702,7871,7871
1613228402,8134,8134
1613231102,8084,8084
1613233802,8163,8163
1613236502,8561,8561
1613239201,8684,8684
1613241902,8021,8021
1613244602,7917,7917
1613247303,8108,8108
1613250002,8256,8256
1613252702,8493,8493
1613255402,8531,8531
1613258102,8429,8429
1613260802,8291,8291
1613263502,8407,8407
1613266202,8466,8466
1613268902,8745,8745
1613271602,8509,8509
1613274301,8395,8395
1613277002,8802,8802
1613279702,8844,8844
1613282402,8857,8857
1613285102,8770,8770
1613287801,8864,8864
1613290502,8541,8541
1613293201,8502,8502
1613295902,8492,8492
1613298602,8344,8344
1613301302,8307,8307
1613304002,8679,8679
1613306702,8695,8695
1613309402,9160,9160
1613312102,9408,9408
1613314802,9441,9441
1613317502,9708,9708
1613320202,9503,9503
1613322902,9470,9470
1613325602,9403,9403
1613328302,9431,9431
1613331002,9449,9449
1613333702,9421,9421
1613336402,9355,9355
1613339102,8932,8932
1613341801,8871,8871
1613344502,9768,9768
1613347202,10359,10359
1613349902,10571,10571
1613352602,10860,10860
1613355302,11135,11135
1613358002,11625,11625
1613360702,12127,12127
1613363402,12703,12703
1613366102,13105,13105
1613368803,13540,13540
1613371502,14218,14218
1613374203,14673,14673
1613376903,15570,15570
1613379603,16751,16751
1613382303,17766,17766
1613385004,18520,18520
1613387704,18474,18474
1613390403,18517,18517
1613393103,18738,18738
1613395804,19426,19426
1613398504,19941,19941
1613401203,20215,20215
1613403904,18776,18776
1613406604,18307,18307
1613409304,18311,18311
1613412004,17748,17748
1613414703,17227,17227
1613417404,17974,17974
1613420104,19605,19605
1613422804,19581,19581
1613425503,18750,18750
1613428203,18580,18580
1613430904,18098,18098
1613433604,18034,18034
1613436304,18327,18327
1613439003,18967,18967
1613441703,19035,19035
1613444403,19641,19641
1613447104,20364,20364
1613449804,20758,20758
1613452504,20325,20325
1613455203,19994,19994
1613457903,20200,20200
1613460604,20069,20069
1613463303,18760,18760
1613466003,17257,17257
1613468703,17981,17981
1613471403,18366,18366
1613474104,19176,19176
1613476803,19817,19817
1613479503,20863,20863
1613482203,21509,21509
1613484903,21656,21656
1613487603,22336,22336
1613490303,22468,22468
1613493004,25128,25128
1613495703,27642,27642
1613498403,27917,27917
1613501104,27948,27948
1613503803,27279,27279
1613506504,26565,26565
1613509203,26516,26516
1613511903,26430,26430
1613514603,26154,26154
1613517304,25159,25159
1613520004,24834,24834
1613522703,24572,24572
1613525403,24083,24083
1613528103,24073,24073
1613530804,23708,23708
1613533503,23676,23676
1613536204,22451,22451
1613538903,21376,21376
1613541604,20388,20388
1613544303,20227,20227
1613547003,20942,20942
1613549704,20895,20895
1613553305,3242,3242
1613556007,2059,2059
1613558708,2980,2980
1613561408,3724,3724
1613564111,3667,3667
1613566813,3778,3778
1613569512,5088,5088
1613572212,6654,6654
1613574911,8401,8401
1613577610,9694,9694
1613580313,11214,11214
1613583012,12833,12833
1613585712,14643,14643
1613588413,15867,15867
1613591113,17453,17453
1613593812,18818,18818
1613596513,20774,20774
1613599209,21991,21991
1613601909,23379,23379
1613604607,24567,24567
1613607307,26042,26042
1613610004,27261,27261
1613612703,27187,27187
1613615404,26755,26755
1613618103,20152,20152
1613620804,19933,19933
1613623504,19962,19962
1613626204,19939,19939
1613628904,20035,20035
1613631604,19973,19973
1613634303,20225,20225
1613637004,20248,20248
1613639705,20180,20180
1613642405,19440,19440
1613645105,19485,19485
1613647804,20363,20363
1613650504,21644,21644
1613653204,22700,22700
1613655904,24119,24119
1613658603,25102,25102
1613661304,26164,26164
1613664004,26335,26335
1613666703,26769,26769
1613669404,26520,26520
1613672104,26083,26083
1613674803,25719,25719
1613677503,25438,25438
1613680203,24815,24815
1613682904,23941,23941
1613685603,23172,23172
1613688303,22074,22074
1613691003,21528,21528
1613693703,20808,20808
1613696403,20243,20243
1613699104,19630,19630
1613701803,18942,18942
1613704503,18229,18229
1613707202,17379,17379
1613709902,16236,16236
1613712603,15350,15350
1613715303,14830,14830
1613718003,14038,14038
1613720703,13360,13360
1613723402,13013,13013
1613726102,14389,14389
1613728803,16283,16283
1613731503,17238,17238
1613734203,18703,18703
1613736903,19955,19955
1613739603,20620,20620
1613742303,21665,21665
1613745004,22986,22986
1613747704,23752,23752
1613750403,24039,24039
1613753104,25021,25021
1613755804,25001,25001
1613758503,25429,25429
1613761204,25647,25647
1613763904,25432,25432
1613766603,24680,24680
1613769303,23906,23906
1613772004,23927,23927
1613774704,23843,23843
1613777403,23354,23354
1613780103,22714,22714
1613782804,21703,21703
1613785504,20954,20954
1613788204,20409,20409
1613790904,19576,19576
1613793604,19487,19487
1613796304,18528,18528
1613799003,18678,18678
1613801703,18916,18916
1613804404,18344,18344
1613807104,18914,18914
1613809803,19403,19403
1613812503,19698,19698
1613815204,19779,19779
1613817904,19810,19810
1613820604,20367,20367
1613823304,20822,20822
1613826003,21158,21158
1613828704,21169,21169
1613831403,21099,21099
1613834103,21550,21550
1613836804,21717,21717
1613839504,21555,21555
1613842204,21117,21117
1613844905,20710,20710
1613847606,20974,20974
1613850304,20939,20939
1613853004,20780,20780
1613855704,20530,20530
1613858405,20066,20066
1613861104,19688,19688
1613863804,19347,19347
1613866504,19333,19333
1613869204,18738,18738
1613871904,18651,18651
1613874604,18681,18681
1613877304,18038,18038
1613880003,16978,16978
1613882704,17029,17029
1613885403,17293,17293
1613888103,16856,16856
1613890804,16505,16505
1613893503,15805,15805
1613896203,15756,15756
1613898904,16219,16219
1613901603,16477,16477
1613904304,16852,16852
1613907003,17790,17790
1613909704,17863,17863
1613912404,17427,17427
1613915105,15360,15360
1613917804,12444,12444
1613920504,13402,13402
1613923205,14131,14131
1613925905,14783,14783
1613928605,14748,14748
1613931304,15277,15277
1613934005,15853,15853
1613936704,15975,15975
1613939405,16462,16462
1613942106,17608,17608
1613944804,18393,18393
1613947504,18096,18096
1613950204,18583,18583
1613952904,19408,19408
1613955604,20247,20247
1613958305,20725,20725
1613961004,21658,21658
1613963704,21758,21758
1613966404,21418,21418
1613969104,21582,21582
1613971804,21166,21166
1613974503,20094,20094
1613977203,19656,19656
1613979904,20150,20150
1613982604,20972,20972
1613985304,21119,21119
1613988004,21476,21476
1613990703,21777,21777
1613993404,21712,21712
1613996104,22445,22445
1613998804,23058,23058
1614001504,23020,23020
1614004204,23455,23455
1614006904,23616,23616
1614009604,23489,23489
1614012305,23363,23363
1614015003,23516,23516
1614017704,23356,23356
1614020404,23288,23288
1614023104,23120,23120
1614025803,22907,22907
1614028504,22450,22450
1614031204,21323,21323
1614033904,20034,20034
1614036603,19011,19011
1614039303,17361,17361
1614042003,15725,15725
1614044703,14468,14468
1614047403,13164,13164
1614050103,12332,12332
1614052803,11985,11985
1614055503,11274,11274
1614058202,10701,10701
1614060903,9707,9707
1614063603,8169,8169
1614066303,8007,8007
1614069003,7931,7931
1614071702,7900,7900
1614074402,7955,7955
1614077103,8075,8075
1614079803,8186,8186
1614082503,8538,8538
1614085203,8664,8664
1614087903,8773,8773
1614090603,8475,8475
1614093302,8054,8054
1614096003,7786,7786
1614098702,7573,7573
1614101402,7332,7332
1614104103,7036,7036
1614106802,6733,6733
1614109502,6290,6290
1614112202,5854,5854
1614114902,5653,5653
1614117602,5259,5259
1614120301,4744,4744
1614123001,4275,4275
1614125701,3720,3720
1614128402,3046,3046
1614131101,2742,2742
1614133801,2741,2741
1614136501,2665,2665
1614139202,2710,2710
1614141902,2688,2688
1614144601,2714,2714
1614147301,2679,2679
1614150001,2775,2775
1614152701,2927,2927
1614155401,4237,4237
1614158101,5240,5240
1614160801,5997,5997
1614163502,6462,6462
1614166202,6937,6937
1614168903,7457,7457
1614171603,7923,7923
1614174303,8424,8424
1614177004,8493,8493
1614179704,9122,9122
1614182403,8437,8437
1614185104,7961,7961
1614187804,7826,7826
1614190503,7737,7737
1614193204,7555,7555
1614195904,7975,7975
1614198604,8209,8209
1614201304,8386,8386
1614204004,8788,8788
1614206704,9083,9083
1614209403,9508,9508
1614212104,10038,10038
1614214804,10003,10003
1614217503,9688,9688
1614220203,9639,9639
1614222904,9411,9411
1614225603,9224,9224
1614228303,8812,8812
1614231003,8591,8591
1614233703,8287,8287
1614236403,8182,8182
1614239103,8062,8062
1614241803,8354,8354
1614244503,8774,8774
1614247202,8615,8615
1614249902,9086,9086
1614252602,9321,9321
1614255303,9518,9518
1614258003,10029,10029
1614260703,10400,10400
1614263403,10611,10611
1614266103,11177,11177
1614268804,11972,11972
1614271503,11986,11986
1614274204,11660,11660
1614276904,11392,11392
1614279604,11094,11094
1614282304,11493,11493
1614285004,11578,11578
1614287704,11350,11350
1614290404,11171,11171
1614293103,11250,11250
1614295804,11353,11353
1614298504,11295,11295
1614301204,11409,11409
1614303904,10730,10730
1614306604,11451,11451
1614309305,12239,12239
1614312004,12292,12292
1614314705,12452,12452
1614317404,12591,12591
1614320104,12341,12341
1614322803,11893,11893
1614325503,11950,11950
1614328204,11983,11983
1614330904,12192,12192
1614333603,12227,12227
1614336303,12164,12164
1614339004,12385,12385
1614341703,12322,12322
1614344404,13252,13252
1614347104,13899,13899
1614349803,14137,14137
1614352503,14747,14747
1614355204,14647,14647
1614357903,14618,14618
1614360604,14677,14677
1614363304,14299,14299
1614366004,14570,14570
1614368703,14441,14441
1614371403,14386,14386
1614374104,14024,14024
1614376804,13865,13865
1614379504,13917,13917
1614382203,13347,13347
1614384904,12723,12723
1614387605,11796,11796
1614390303,11856,11856
1614393004,11822,11822
1614395704,12166,12166
1614398404,12443,12443
1614401104,11757,11757
1614403804,11305,11305
1614406503,11355,11355
1614409204,11440,11440
1614411904,11200,11200
1614414604,10937,10937
1614417304,10842,10842
1614420003,10824,10824
1614422703,10896,10896
1614425403,9869,9869
