DateTime,AddedIPs,RemovedIPs
1603057733,639,0
1603077471,296,0
1603116948,718,0
1603138497,608,0
1603160148,509,0
1603179931,500,0
1603201500,596,0
1603223122,567,0
1603244717,577,0
1603266310,504,0
1603286107,533,0
1603305883,279,0
1603314916,338,0
1603334722,657,0
1603354484,668,0
1603374267,111,0
1603385108,415,0
1603405831,537,0
1603424685,269,0
1603446333,766,0
1603467885,564,0
1603489506,428,0
1603500371,152,0
1603516509,361,0
1603538118,609,0
1603557864,73,0
1603565091,366,0
1603586691,409,0
1603608269,459,0
1603628107,506,0
1603635304,36,0
1603655097,434,0
1603676677,475,0
1603698319,491,0
1603719903,571,0
1603741512,14,0
1603763124,434,0
1603766719,41,0
1603788311,848,0
1603800948,164,0
1603817128,440,0
1603838730,559,0
1603884816,576,0
1603890906,5,0
1603910755,1055,0
1603930738,95,0
1603939543,468,0
1603961153,561,0
1603982764,497,0
1604002564,402,0
1604022358,9,0
1604024137,34,0
1604045685,667,0
1604058500,300,0
1604076361,563,0
1604097909,444,0
1604117720,277,0
1604137489,487,0
1604148326,249,0
1604166294,432,0
1604187354,442,0
1604207701,336,0
1604234705,455,0
1604256320,394,0
1604275549,192,0
1604281523,195,0
1604303138,437,0
1604324744,352,0
1604344541,35,0
1604349948,331,0
1604371539,26,0
1604391352,484,0
1604398580,67,0
1604420132,431,0
1604438179,647,0
1604459822,192,0
1604461535,151,0
1604484932,608,119
1604506563,402,0
1604528148,95,0
1604540780,288,0
1604553368,400,0
1604569579,0,1816
1604577541,526,0
1604619740,523,0
1604627213,386,0
1604646997,454,0
1604655984,0,1772
1604668574,400,0
1604690206,51,0
1604711773,352,0
1604715390,27,0
1604736964,495,0
1604742420,71,2018
1604760382,430,0
1604799983,398,1
1604807176,148,0
1604830562,548,1789
1604852146,364,0
1604873747,60,0
1604886367,307,0
1604898951,310,0
1604915156,0,1714
1604922593,452,0
1604965067,396,0
1604972815,299,0
1604994508,351,0
1605014177,325,1999
1605035802,34,0
1605037644,171,0
1605064352,25,0
1605084384,644,0
1605105964,429,1835
1605127580,91,0
1605145593,268,0
1605152787,159,0
1605174353,73,0
1605185594,571,1886
1605206953,450,0
1605228279,185,0
1605233534,422,0
1605253565,405,0
1605271585,226,2387
1605291409,427,6
1605300359,403,0
1605321984,57,0
1605325608,83,0
1605345418,461,0
1605358003,108,1602
1605368755,456,0
1605404778,344,0
1605415590,219,0
1605437150,377,0
1605444374,87,1286
1605460578,314,0
1605491194,294,0
1605509190,282,0
1605545184,369,1878
1605556032,766,0
