DateTime,AddedIPs,RemovedIPs
1607263203,1536,256
1607273134,0,256
1607274035,256,0
1607281238,256,0
1607296544,0,256
1607348749,0,1024
1607349603,768,0
1607353233,0,256
1607356804,256,0
1607357734,0,256
1607358835,256,0
1607360437,256,0
1607374843,256,0
1607428804,512,0
1607436025,0,768
1607443298,256,0
1607445039,0,256
1607445939,0,256
1607457867,256,0
1607515203,0,1024
1607531455,0,256
1607533254,0,256
1607536805,768,0
1607548539,0,256
1607553003,256,0
1607554843,256,0
1607556644,256,0
1607560237,256,0
1607608803,1024,0
1607623302,0,512
1607626837,0,256
1607628638,512,0
1607630605,256,0
1607632241,256,0
1607643045,0,256
1607688076,256,0
1607695203,0,256
1607697934,256,0
1607700637,0,256
1607715043,0,512
1607716918,0,256
1607718646,0,512
1607720446,256,0
1607724949,0,256
1607774478,0,768
1607781603,1280,256
1607794243,0,256
1607798744,256,0
1607803539,256,0
1607808650,256,0
1607815853,256,0
1607824217,256,0
1607868090,768,768
1607869837,256,0
1607871637,0,256
1607875273,0,256
1607882608,256,0
1607887846,0,256
1607895049,0,256
1607902255,0,256
1607953557,0,1280
1607954403,768,0
1607956235,0,256
1607957135,0,256
1607967041,0,256
1607972443,256,0
1607976371,0,256
1607988652,0,256
1608040803,1536,512
1608042637,512,0
1608125966,512,0
1608127235,0,512
1608129035,0,256
1608130830,0,256
1608131735,0,256
1608141642,256,0
1608142542,0,256
1608170456,0,256
1608210098,1536,0
1608211906,0,256
1608212737,0,256
1608215436,256,0
1608219029,256,0
1608224959,256,0
1608228050,0,256
1608246052,256,0
1608296596,512,1024
1608300036,256,0
1608304909,0,256
1608309041,256,0
1608318045,0,512
1608320747,0,256
1608324348,0,256
1608382827,1792,512
1608383735,0,256
1608386439,0,256
1608388238,0,256
1608397458,0,256
1608398855,256,0
1608408945,0,256
1608444057,0,256
1608469212,0,768
1608472856,0,256
1608476403,768,256
1608483792,256,0
1608484911,0,256
1608488139,256,0
1608489040,256,0
1608491116,256,0
1608494449,256,0
1608500239,256,0
1608503446,256,0
1608555793,1536,0
1608559234,256,0
1608562827,0,1024
1608573644,0,256
1608578144,0,256
1608582648,256,0
1608584738,256,0
1608597955,0,256
1608642127,1024,768
1608644385,0,256
1608645638,0,256
1608651004,0,256
1608652846,0,256
1608654642,0,256
1608657342,0,256
1608663645,0,256
1608671702,0,256
1608728749,0,1024
1608735639,768,0
1608741041,256,0
1608743105,0,256
1608744815,0,256
1608746445,256,0
1608768067,256,0
1608822090,512,512
1608824356,256,0
1608832838,0,256
1608845611,256,0
1608855351,0,256
1608901497,768,0
1608903235,256,0
1608908631,0,768
1608910021,0,256
1608931881,0,256
1608987781,768,256
1608989403,0,256
1608990337,256,0
1609002445,256,0
1609005645,256,0
1609017759,256,0
1609018252,0,256
1609074237,0,512
1609076307,0,256
1609077660,0,256
1609079460,0,256
1609081460,512,0
1609086640,0,256
1609092050,0,256
1609093843,256,0
1609103514,0,256
1609108249,0,256
1609164101,1024,0
1609167866,256,512
1609182042,256,0
1609189246,0,256
1609191047,256,256
1609196448,512,0
1609250652,512,768
1609255377,0,256
1609258539,0,256
1609273848,256,0
1609275653,0,256
1609337071,256,512
1609358451,0,256
1609361467,256,0
1609423239,256,256
1609435844,0,256
1609456554,0,256
1609509731,1280,256
1609527646,256,0
1609534853,0,256
1609548358,0,256
1609596320,1280,512
1609597837,256,0
1609607219,256,256
1609610906,256,0
1609619450,256,0
1609626652,0,256
1609632071,256,0
1609633116,512,0
1609648262,0,256
1609682599,0,1024
1609687837,768,0
1609689640,256,0
1609691439,0,256
1609693652,0,256
1609696848,256,256
1609702244,256,256
1609705845,0,256
1609713049,0,256
1609717551,0,256
1609719304,0,256
1609734654,256,0
1609768940,768,0
1609770636,256,0
1609774236,0,1280
1609775137,0,256
1609783478,0,256
1609792243,256,0
1609804856,0,256
1609821051,0,256
1609851779,1792,0
1609854334,0,512
1609866282,256,0
1609870541,0,256
1609878646,0,256
1609938055,0,1024
1609941771,512,0
1609952962,256,256
1609960543,0,256
1609965045,256,0
1609992953,0,256
1610001054,256,0
