DateTime,AddedIPs,RemovedIPs
1608365431,13,0
1608376832,2,0
1608394231,7,0
1608418529,1,0
1608423030,6,0
1608431729,0,1
1608432330,0,1
1608432928,0,2
1608451830,7,0
1608460234,1,0
1608480631,5,0
1608482129,0,1
1608496234,8,0
1608501032,0,1
1608509430,4,0
1608513030,0,1
1608525035,0,1
1608528634,0,1
1608530128,0,1
1608538230,6,0
1608543330,1,0
1608567030,9,0
1608579630,19,0
1608586832,1,0
1608587429,0,1
1608588630,0,1
1608678335,0,1
1608679833,1,0
1608682230,25,0
1608711031,14,0
1608739830,7,0
1608750932,17,0
1608751231,11,0
1608755130,9,0
1608756031,6,0
1608756630,1,0
1608768631,7,0
1608781532,0,1
1608781835,0,1
1608797431,5,0
1608826229,5,0
1608855030,8,0
1608883832,9,0
1608894033,1,0
1608912630,1,0
1608941431,3,0
1608970229,13,0
1608989728,1,0
1608999030,5,0
1609025436,1,0
1609027831,4,0
1609029329,0,1
1609031731,0,1
1609032635,0,1
1609034439,0,1
1609050635,0,1
1609056631,8,0
1609078229,7,0
1609085429,8,0
1609091431,0,1
1609114230,13,0
1609143030,9,0
1609170333,1,0
1609171830,8,0
1609180530,0,1
1609200631,9,0
1609229432,7,0
1609258230,9,0
1609261536,2,0
1609261830,0,1
1609274735,0,1
1609282235,0,1
1609287032,12,0
1609315832,9,0
1609327531,0,1
1609344630,10,0
1609352131,0,1
1609354840,1,0
1609359031,1,0
1609372232,0,1
1609373431,7,0
1609402230,20,0
1609431031,10,0
1609447834,1,0
1609523133,0,1
1609542931,1,0
1609545639,3,0
1609546230,15,0
1609553431,1,0
1609562736,1,0
1609563034,0,1
1609575031,6,0
1609577730,0,1
1609578038,0,1
1609579231,0,1
1609599329,1,0
1609603830,4,0
1609632630,4,0
1609661431,7,0
1609690230,9,0
1609719030,9,0
1609747831,8,0
1609776631,17,0
1609784433,0,1
1609788634,11,0
1609805430,8,0
1609834230,14,0
1609846830,1,0
1609863030,10,0
1609863332,0,1
1609891830,10,0
1609920631,11,0
1609927534,1,0
1609949430,6,0
1609958129,1,0
1609970129,1,0
1609978230,13,0
1610007029,14,0
1610010034,0,1
1610010334,0,1
1610010629,0,1
1610035831,9,0
1610039135,1,0
1610064630,5,0
1610093429,11,0
1610100629,1,1
1610104230,0,1
1610122229,11,0
1610148030,0,1
1610151031,19,0
1610179831,7,0
1610208631,8,0
1610237430,10,0
1610266230,4,0
1610283033,0,1
1610295030,11,1
1610298035,0,1
